politician_name,ticker,trade_date,report_date,trade_size,transaction_type,est_trade_size,close_date
Ro Khanna,DIS,2024-08-21,2024-09-09,1K–15K,buy,8000.0,2024-09-20
Ro Khanna,DNB,2024-08-16,2024-09-09,1K–15K,buy,8000.0,2024-09-15
Ro Khanna,DNB,2024-08-21,2024-09-09,1K–15K,buy,8000.0,2024-09-20
Ro Khanna,DNB,2024-08-28,2024-09-09,1K–15K,buy,8000.0,2024-09-27
Ro Khanna,DNB,2024-08-16,2024-09-09,1K–15K,buy,8000.0,2024-09-15
Ro Khanna,DNB,2024-08-21,2024-09-09,1K–15K,buy,8000.0,2024-09-20
Ro Khanna,DNB,2024-08-19,2024-09-09,1K–15K,buy,8000.0,2024-09-18
Ro Khanna,DNB,2024-08-28,2024-09-09,1K–15K,buy,8000.0,2024-09-27
Ro Khanna,WM,2024-08-14,2024-09-09,1K–15K,buy,8000.0,2024-09-13
Ro Khanna,BRK-B,2024-08-21,2024-09-09,1K–15K,buy,8000.0,2024-09-20
Ro Khanna,BRK-B,2024-08-21,2024-09-09,1K–15K,buy,8000.0,2024-09-20
Ro Khanna,CAT,2024-08-20,2024-09-09,50K–100K,buy,75000.0,2024-09-19
Ro Khanna,MLM,2024-08-20,2024-09-09,1K–15K,buy,8000.0,2024-09-19
Ro Khanna,VRT,2024-08-20,2024-09-09,1K–15K,buy,8000.0,2024-09-19
Ro Khanna,GTLS,2024-08-20,2024-09-09,1K–15K,buy,8000.0,2024-09-19
John James,UBER,2024-08-28,2024-09-09,1K–15K,buy,8000.0,2024-09-27
Earl Blumenauer,NWN,2024-08-15,2024-09-09,1K–15K,buy,8000.0,2024-09-14
Debbie Wasserman Schultz,HL,2024-08-09,2024-09-06,1K–15K,buy,8000.0,2024-09-08
Shelley Moore Capito,NKE,2024-08-28,2024-09-05,1K–15K,buy,8000.0,2024-09-27
Shelley Moore Capito,AVGO,2024-08-27,2024-09-05,1K–15K,buy,8000.0,2024-09-26
Marjorie Taylor Greene,GOOGL,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,AMZN,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,AAPL,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,SCHW,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,GLW,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,N-A,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,NVDA,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,PANW,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,QCOM,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,TSLA,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Marjorie Taylor Greene,UPS,2024-09-03,2024-09-05,1K–15K,buy,8000.0,2024-10-03
Virginia Foxx,ARLP,2024-08-14,2024-09-05,1K–15K,buy,8000.0,2024-09-13
Virginia Foxx,ET,2024-08-19,2024-09-05,1K–15K,buy,8000.0,2024-09-18
Virginia Foxx,HTGC,2024-08-20,2024-09-05,1K–15K,buy,8000.0,2024-09-19
Marjorie Taylor Greene,GOOGL,2024-08-21,2024-08-23,1K–15K,buy,8000.0,2024-09-20
Marjorie Taylor Greene,AMZN,2024-08-21,2024-08-23,1K–15K,buy,8000.0,2024-09-20
Marjorie Taylor Greene,FDX,2024-08-21,2024-08-23,1K–15K,buy,8000.0,2024-09-20
Marjorie Taylor Greene,INTC,2024-08-21,2024-08-23,1K–15K,buy,8000.0,2024-09-20
Marjorie Taylor Greene,KMI,2024-08-21,2024-08-23,1K–15K,buy,8000.0,2024-09-20
Marjorie Taylor Greene,NVDA,2024-08-21,2024-08-23,1K–15K,buy,8000.0,2024-09-20
Scott Franklin,APD,2024-08-07,2024-08-21,50K–100K,buy,75000.0,2024-09-06
Scott Franklin,APD,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,AMGN,2024-08-07,2024-08-21,50K–100K,buy,75000.0,2024-09-06
Scott Franklin,AMGN,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,GD,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,GD,2024-08-07,2024-08-21,50K–100K,buy,75000.0,2024-09-06
Scott Franklin,JNJ,2024-08-07,2024-08-21,15K–50K,buy,32500.0,2024-09-06
Scott Franklin,JNJ,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,MCD,2024-08-07,2024-08-21,1K–15K,buy,8000.0,2024-09-06
Scott Franklin,MCD,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,MRK,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,PEP,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,PG,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,SBUX,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,SBUX,2024-08-07,2024-08-21,15K–50K,buy,32500.0,2024-09-06
Scott Franklin,HSY,2024-08-07,2024-08-21,50K–100K,buy,75000.0,2024-09-06
Scott Franklin,HSY,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,UPS,2024-08-02,2024-08-21,1K–15K,buy,8000.0,2024-09-01
Scott Franklin,UPS,2024-08-07,2024-08-21,15K–50K,buy,32500.0,2024-09-06
Thomas Kean Jr,ABT,2024-07-23,2024-08-20,1K–15K,buy,8000.0,2024-08-22
Josh Gottheimer,MMM,2024-07-26,2024-08-16,1K–15K,buy,8000.0,2024-08-25
Josh Gottheimer,ABT,2024-07-29,2024-08-16,1K–15K,buy,8000.0,2024-08-28
Josh Gottheimer,AMD,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,ATRC,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,SQ,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,DHI,2024-07-31,2024-08-16,1K–15K,buy,8000.0,2024-08-30
Josh Gottheimer,DHI,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,FLYW,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,FCX,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,ISRG,2024-07-22,2024-08-16,1K–15K,buy,8000.0,2024-08-21
Josh Gottheimer,MA,2024-07-18,2024-08-16,1K–15K,buy,8000.0,2024-08-17
Josh Gottheimer,MA,2024-07-31,2024-08-16,1K–15K,buy,8000.0,2024-08-30
Josh Gottheimer,NOC,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,PPBI,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,N-A,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,SNDR,2024-07-26,2024-08-16,1K–15K,buy,8000.0,2024-08-25
Josh Gottheimer,SHLS,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,SWTX,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Josh Gottheimer,VIAV,2024-07-19,2024-08-16,1K–15K,buy,8000.0,2024-08-18
Greg Landsman,FANG,2024-07-17,2024-08-15,15K–50K,buy,32500.0,2024-08-16
Greg Landsman,LHX,2024-07-17,2024-08-15,1K–15K,buy,8000.0,2024-08-16
Doug Lamborn,NTAP,2024-07-24,2024-08-13,15K–50K,buy,32500.0,2024-08-23
Doug Lamborn,NTAP,2024-07-24,2024-08-13,15K–50K,buy,32500.0,2024-08-23
Doug Lamborn,NTAP,2024-07-24,2024-08-13,15K–50K,buy,32500.0,2024-08-23
Jim Banks,YUM,2024-08-08,2024-08-13,1K–15K,buy,8000.0,2024-09-07
Rick Allen,AZO,2024-07-16,2024-08-09,15K–50K,buy,32500.0,2024-08-15
Ro Khanna,ABT,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,BLDR,2024-07-19,2024-08-08,1K–15K,buy,8000.0,2024-08-18
Ro Khanna,IP,2024-07-31,2024-08-08,1K–15K,buy,8000.0,2024-08-30
Ro Khanna,IP,2024-07-11,2024-08-08,1K–15K,buy,8000.0,2024-08-10
Ro Khanna,SYY,2024-07-23,2024-08-08,1K–15K,buy,8000.0,2024-08-22
Ro Khanna,SBUX,2024-07-29,2024-08-08,1K–15K,buy,8000.0,2024-08-28
Ro Khanna,LGF-A,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,DE,2024-07-11,2024-08-08,1K–15K,buy,8000.0,2024-08-10
Ro Khanna,NCR,2024-07-15,2024-08-08,1K–15K,buy,8000.0,2024-08-14
Ro Khanna,BAX,2024-07-16,2024-08-08,1K–15K,buy,8000.0,2024-08-15
Ro Khanna,ELAN,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,LGF-A,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,ELAN,2024-07-15,2024-08-08,1K–15K,buy,8000.0,2024-08-14
Ro Khanna,SBUX,2024-07-29,2024-08-08,1K–15K,buy,8000.0,2024-08-28
Ro Khanna,DIS,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,DIS,2024-07-12,2024-08-08,1K–15K,buy,8000.0,2024-08-11
Ro Khanna,SBUX,2024-07-31,2024-08-08,1K–15K,buy,8000.0,2024-08-30
Ro Khanna,LGF-A,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,LGF-A,2024-07-16,2024-08-08,1K–15K,buy,8000.0,2024-08-15
Ro Khanna,ELAN,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,NCR,2024-07-15,2024-08-08,1K–15K,buy,8000.0,2024-08-14
Ro Khanna,ELAN,2024-07-15,2024-08-08,1K–15K,buy,8000.0,2024-08-14
Ro Khanna,SBUX,2024-07-30,2024-08-08,1K–15K,buy,8000.0,2024-08-29
Ro Khanna,NCR,2024-07-12,2024-08-08,1K–15K,buy,8000.0,2024-08-11
Ro Khanna,NCR,2024-07-10,2024-08-08,1K–15K,buy,8000.0,2024-08-09
Ro Khanna,ELAN,2024-07-17,2024-08-08,1K–15K,buy,8000.0,2024-08-16
Ro Khanna,BLDR,2024-07-19,2024-08-08,1K–15K,buy,8000.0,2024-08-18
Ro Khanna,IP,2024-07-31,2024-08-08,1K–15K,buy,8000.0,2024-08-30
Ro Khanna,IP,2024-07-11,2024-08-08,1K–15K,buy,8000.0,2024-08-10
Ro Khanna,ABT,2024-07-18,2024-08-08,1K–15K,buy,8000.0,2024-08-17
Ro Khanna,SYY,2024-07-23,2024-08-08,1K–15K,buy,8000.0,2024-08-22
Ro Khanna,AVGO,2024-07-23,2024-08-08,15K–50K,buy,32500.0,2024-08-22
Ro Khanna,VRT,2024-07-23,2024-08-08,15K–50K,buy,32500.0,2024-08-22
Ro Khanna,MDB,2024-07-23,2024-08-08,1K–15K,buy,8000.0,2024-08-22
Ro Khanna,AAPL,2024-07-23,2024-08-08,1K–15K,buy,8000.0,2024-08-22
Ro Khanna,NET,2024-07-23,2024-08-08,1K–15K,buy,8000.0,2024-08-22
Ro Khanna,N-A,2024-07-23,2024-08-08,1K–15K,buy,8000.0,2024-08-22
Ro Khanna,V,2024-07-29,2024-08-08,1K–15K,buy,8000.0,2024-08-28
Ro Khanna,V,2024-07-29,2024-08-08,1K–15K,buy,8000.0,2024-08-28
Ro Khanna,V,2024-07-29,2024-08-08,1K–15K,buy,8000.0,2024-08-28
Earl Blumenauer,BAX,2024-07-09,2024-08-07,15K–50K,buy,32500.0,2024-08-08
John Boozman,MSI,2024-07-26,2024-08-06,1K–15K,buy,8000.0,2024-08-25
John Boozman,GOOGL,2024-07-26,2024-08-06,1K–15K,buy,8000.0,2024-08-25
Nancy Pelosi,NVDA,2024-07-26,2024-07-31,1M–5M,buy,3000000.0,2024-08-25
Marjorie Taylor Greene,AMAT,2024-07-23,2024-07-25,1K–15K,buy,8000.0,2024-08-22
Marjorie Taylor Greene,GLW,2024-07-23,2024-07-25,1K–15K,buy,8000.0,2024-08-22
Marjorie Taylor Greene,DELL,2024-07-23,2024-07-25,1K–15K,buy,8000.0,2024-08-22
Marjorie Taylor Greene,DUK,2024-07-23,2024-07-25,1K–15K,buy,8000.0,2024-08-22
Marjorie Taylor Greene,JPM,2024-07-23,2024-07-25,1K–15K,buy,8000.0,2024-08-22
Marjorie Taylor Greene,UPS,2024-07-23,2024-07-25,1K–15K,buy,8000.0,2024-08-22
Michael McCaul,META,2024-06-28,2024-07-23,50K–100K,buy,75000.0,2024-07-28
Michael McCaul,AA,2024-06-27,2024-07-23,15K–50K,buy,32500.0,2024-07-27
Michael McCaul,VSH,2024-06-24,2024-07-23,1K–15K,buy,8000.0,2024-07-24
Michael McCaul,META,2024-06-28,2024-07-23,15K–50K,buy,32500.0,2024-07-28
Michael McCaul,AA,2024-06-27,2024-07-23,15K–50K,buy,32500.0,2024-07-27
Michael McCaul,VSH,2024-06-24,2024-07-23,1K–15K,buy,8000.0,2024-07-24
Bob Latta,FMAO,2024-07-20,2024-07-22,1K–15K,buy,8000.0,2024-08-19
Rick Larsen,GS,2024-07-02,2024-07-18,1K–15K,buy,8000.0,2024-08-01
Rick Larsen,ODFL,2024-07-02,2024-07-18,1K–15K,buy,8000.0,2024-08-01
Sheldon Whitehouse,GS,2024-06-27,2024-07-16,1K–15K,buy,8000.0,2024-07-27
Kevin Hern,AGCO,2024-06-20,2024-07-16,1K–15K,buy,8000.0,2024-07-20
Kevin Hern,DVN,2024-06-28,2024-07-16,1K–15K,buy,8000.0,2024-07-28
Kevin Hern,DVN,2024-06-28,2024-07-16,1K–15K,buy,8000.0,2024-07-28
Kevin Hern,LMT,2024-06-28,2024-07-16,1K–15K,buy,8000.0,2024-07-28
Kevin Hern,NEE,2024-06-17,2024-07-16,1K–15K,buy,8000.0,2024-07-17
Kevin Hern,UNH,2024-06-25,2024-07-16,1K–15K,buy,8000.0,2024-07-25
Kevin Hern,WMB,2024-06-24,2024-07-16,1K–15K,buy,8000.0,2024-07-24
John Boozman,MSFT,2024-06-20,2024-07-11,1K–15K,buy,8000.0,2024-07-20
Josh Gottheimer,AEIS,2024-06-27,2024-07-10,1K–15K,buy,8000.0,2024-07-27
Josh Gottheimer,AAPL,2024-06-28,2024-07-10,1K–15K,buy,8000.0,2024-07-28
Josh Gottheimer,AVGO,2024-06-28,2024-07-10,1K–15K,buy,8000.0,2024-07-28
Josh Gottheimer,ISRG,2024-06-25,2024-07-10,1K–15K,buy,8000.0,2024-07-25
Josh Gottheimer,MSFT,2024-06-28,2024-07-10,1K–15K,buy,8000.0,2024-07-28
Josh Gottheimer,NVDA,2024-06-28,2024-07-10,1K–15K,buy,8000.0,2024-07-28
Josh Gottheimer,STRL,2024-06-27,2024-07-10,1K–15K,buy,8000.0,2024-07-27
Ro Khanna,AIG,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,PEP,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,LEA,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,CAT,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,LH,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,DE,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,UNP,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,GM,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,RRX,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,PH,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,NDAQ,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,BAC,2024-06-14,2024-07-09,1K–15K,buy,8000.0,2024-07-14
Ro Khanna,ZBH,2024-06-12,2024-07-09,1K–15K,buy,8000.0,2024-07-12
Ro Khanna,NCR,2024-06-27,2024-07-09,1K–15K,buy,8000.0,2024-07-27
Ro Khanna,NCR,2024-06-24,2024-07-09,1K–15K,buy,8000.0,2024-07-24
Ro Khanna,ZBH,2024-06-12,2024-07-09,1K–15K,buy,8000.0,2024-07-12
Ro Khanna,BRK-B,2024-06-10,2024-07-09,1K–15K,buy,8000.0,2024-07-10
Ro Khanna,SSNC,2024-06-10,2024-07-09,1K–15K,buy,8000.0,2024-07-10
Ro Khanna,GPK,2024-06-10,2024-07-09,1K–15K,buy,8000.0,2024-07-10
Ro Khanna,NCR,2024-06-24,2024-07-09,1K–15K,buy,8000.0,2024-07-24
Ro Khanna,NCR,2024-06-25,2024-07-09,1K–15K,buy,8000.0,2024-07-25
Ro Khanna,NCR,2024-06-28,2024-07-09,1K–15K,buy,8000.0,2024-07-28
Ro Khanna,NCR,2024-06-27,2024-07-09,1K–15K,buy,8000.0,2024-07-27
Ro Khanna,GEV,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,HON,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,STLD,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,XOM,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,AEE,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,IR,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,PSX,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,XEL,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,CVX,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,FE,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,LII,2024-06-20,2024-07-09,50K–100K,buy,75000.0,2024-07-20
Ro Khanna,AAPL,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,EMR,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,HON,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,ROK,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,CMI,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,PWR,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,STLD,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,XOM,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,AEE,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,MU,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,VRT,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,IR,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,GTLS,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,PSX,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,MLM,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,CVX,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,XEL,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,FE,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,GOOGL,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,CMS,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,GOOGL,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,MSFT,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,LII,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,EMR,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,MRVL,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,MRVL,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,META,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,META,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,CMI,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,ROK,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,ALB,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,NVDA,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,NVDA,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,MU,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,MSFT,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,AMZN,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,N-A,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,PWR,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,AMZN,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,GTLS,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,APP,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,APP,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,MLM,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,VRT,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,AMD,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,CRM,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,DELL,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,ADBE,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,CRM,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,DELL,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,DDOG,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,DDOG,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,AMAT,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,ZS,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,AMAT,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,CDNS,2024-06-20,2024-07-09,15K–50K,buy,32500.0,2024-07-20
Ro Khanna,CDNS,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,ALB,2024-06-24,2024-07-09,15K–50K,buy,32500.0,2024-07-24
Ro Khanna,N-A,2024-06-21,2024-07-09,15K–50K,buy,32500.0,2024-07-21
Ro Khanna,ZS,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,MDB,2024-06-21,2024-07-09,1K–15K,buy,8000.0,2024-07-21
Ro Khanna,MDB,2024-06-21,2024-07-09,1K–15K,buy,8000.0,2024-07-21
Ro Khanna,ANET,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,ANET,2024-06-21,2024-07-09,1K–15K,buy,8000.0,2024-07-21
Ro Khanna,SNPS,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,SNOW,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,SNOW,2024-06-21,2024-07-09,1K–15K,buy,8000.0,2024-07-21
Ro Khanna,GTLB,2024-06-21,2024-07-09,1K–15K,buy,8000.0,2024-07-21
Ro Khanna,GTLB,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,NET,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,NET,2024-06-21,2024-07-09,1K–15K,buy,8000.0,2024-07-21
Ro Khanna,MDB,2024-06-20,2024-07-09,1K–15K,buy,8000.0,2024-07-20
Ro Khanna,META,2024-06-17,2024-07-09,1K–15K,buy,8000.0,2024-07-17
Ro Khanna,HSY,2024-06-26,2024-07-09,1K–15K,buy,8000.0,2024-07-26
Ro Khanna,META,2024-06-17,2024-07-09,1K–15K,buy,8000.0,2024-07-17
Ro Khanna,HSY,2024-06-26,2024-07-09,1K–15K,buy,8000.0,2024-07-26
Ro Khanna,META,2024-06-17,2024-07-09,1K–15K,buy,8000.0,2024-07-17
Ro Khanna,HSY,2024-06-26,2024-07-09,1K–15K,buy,8000.0,2024-07-26
Morgan McGarvey,DAL,2024-06-28,2024-07-04,1K–15K,buy,8000.0,2024-07-28
Morgan McGarvey,IBKR,2024-06-06,2024-07-04,1K–15K,buy,8000.0,2024-07-06
Lloyd Doggett,HD,2024-06-13,2024-07-04,1K–15K,buy,8000.0,2024-07-13
Lloyd Doggett,IBM,2024-06-10,2024-07-04,1K–15K,buy,8000.0,2024-07-10
Lloyd Doggett,PPG,2024-06-12,2024-07-04,1K–15K,buy,8000.0,2024-07-12
Nancy Pelosi,NVDA,2024-06-26,2024-07-03,1M–5M,buy,3000000.0,2024-07-26
Marjorie Taylor Greene,COST,2024-06-24,2024-06-28,1K–15K,buy,8000.0,2024-07-24
Marjorie Taylor Greene,N-A,2024-06-24,2024-06-28,1K–15K,buy,8000.0,2024-07-24
Marjorie Taylor Greene,NEE,2024-06-24,2024-06-28,1K–15K,buy,8000.0,2024-07-24
Michael McCaul,WDAY,2024-05-29,2024-06-24,100K–250K,buy,175000.0,2024-06-28
Michael McCaul,AAPL,2024-05-29,2024-06-24,50K–100K,buy,75000.0,2024-06-28
Michael McCaul,WDAY,2024-05-30,2024-06-24,15K–50K,buy,32500.0,2024-06-29
Michael McCaul,DT,2024-05-28,2024-06-24,15K–50K,buy,32500.0,2024-06-27
Michael McCaul,GOOGL,2024-05-29,2024-06-24,15K–50K,buy,32500.0,2024-06-28
Michael McCaul,WDAY,2024-05-31,2024-06-24,1K–15K,buy,8000.0,2024-06-30
Michael McCaul,WDAY,2024-05-29,2024-06-24,50K–100K,buy,75000.0,2024-06-28
Michael McCaul,AAPL,2024-05-29,2024-06-24,50K–100K,buy,75000.0,2024-06-28
Michael McCaul,WDAY,2024-05-30,2024-06-24,15K–50K,buy,32500.0,2024-06-29
